Irradiance,BodyTemperature,RelativeHumidity,Pressure,SunZenith,Month,Day,Hour,DayOfTheYear,UnixTime,DayLength
158.49,11.17,0.74,1006.34375,17.8517360370004,1,9,11,9,1515495603.0,8.875
159.69,11.64,0.87,1008.4375,18.7707038158164,1,9,11,9,1515496503.0,8.875
180.93,11.21,0.75,1006.34375,19.5403417800774,1,9,11,9,1515497403.0,8.875
185.65,12.16,1.0,1010.59375,20.1552940268598,1,9,11,9,1515498303.0,8.875
166.84,13.35,1.2,1015.0625,20.6110929089918,1,9,12,9,1515499203.0,8.875
149.6,13.27,1.14,1014.1875,20.9043604592303,1,9,12,9,1515500103.0,8.875
182.41,13.21,1.15,1014.1875,21.0328697124532,1,9,12,9,1515501003.0,8.875
183.53,14.56,1.4,1019.34375,20.9956418603403,1,9,12,9,1515501903.0,8.875
175.71,14.61,1.37,1019.375,20.7929602752645,1,9,13,9,1515502803.0,8.875
226.3,14.71,1.39,1019.71875,20.426380068505,1,9,13,9,1515503703.0,8.875
248.34,15.13,1.5,1021.4375,19.8986509705703,1,9,13,9,1515504603.0,8.875
282.09,16.71,1.79,1027.3125,19.2136551294981,1,9,13,9,1515505503.0,8.875
217.36,16.76,1.76,1027.09375,18.37628663639,1,9,14,9,1515506403.0,8.875
224.86,16.26,1.54,1024.0,17.392299632734,1,9,14,9,1515507303.0,8.875
195.73,14.49,1.35,1018.90625,16.2681193805118,1,9,14,9,1515508203.0,8.875
168.59,14.09,1.27,1017.03125,15.0108763266185,1,9,14,9,1515509103.0,8.875
139.47,13.49,1.18,1015.34375,13.6280682034991,1,9,15,9,1515510003.0,8.875
153.13,13.19,1.14,1014.0625,12.1276295957754,1,9,15,9,1515510903.0,8.875
174.09,13.92,1.29,1016.875,10.517974799117,1,9,15,9,1515511803.0,8.875
115.96,14.2,1.32,1017.65625,8.80820741102483,1,9,15,9,1515512703.0,8.875
93.14,14.45,1.35,1018.34375,7.00863224000978,1,9,16,9,1515513603.0,8.875
43.66,14.24,1.32,1017.78125,5.13300664641613,1,9,16,9,1515514503.0,8.875
26.16,13.98,1.3,1017.21875,3.20419568551079,1,9,16,9,1515515403.0,8.875
13.42,13.42,1.19,1014.8125,1.27539420114637,1,9,16,9,1515516303.0,8.875
8.22,5.31,0.0,985.1875,0.300696262672895,1,10,8,10,1515572103.0,8.901111111111112
17.9,5.17,0.0,984.75,2.18997488610511,1,10,8,10,1515573003.0,8.901111111111112
29.84,5.17,0.0,984.78125,4.1357843629085,1,10,8,10,1515573903.0,8.901111111111112
43.21,5.54,0.0,986.09375,6.05045542640125,1,10,9,10,1515574803.0,8.901111111111112
52.86,5.68,0.0,986.59375,7.89952073174056,1,10,9,10,1515575703.0,8.901111111111112
63.35,5.97,0.0,987.8125,9.66577379059729,1,10,9,10,1515576603.0,8.901111111111112
68.33,5.98,0.0,987.8125,11.3373819868387,1,10,9,10,1515577503.0,8.901111111111112
123.57,6.42,0.0,989.0625,12.9048081509168,1,10,10,10,1515578403.0,8.901111111111112
129.82,6.92,0.05,990.8125,14.3592391118336,1,10,10,10,1515579303.0,8.901111111111112
190.75,7.92,0.21,994.40625,15.6924872974805,1,10,10,10,1515580203.0,8.901111111111112
198.97,8.17,0.26,995.25,16.8968121947196,1,10,10,10,1515581103.0,8.901111111111112
157.85,8.11,0.25,995.4375,17.9647704837341,1,10,11,10,1515582003.0,8.901111111111112
201.03,8.35,0.28,995.90625,18.8895324876169,1,10,11,10,1515582903.0,8.901111111111112
287.51,8.91,0.4,998.28125,19.6648837274094,1,10,11,10,1515583803.0,8.901111111111112
309.18,11.83,0.97,1008.9375,20.2854056076501,1,10,11,10,1515584703.0,8.901111111111112
334.66,13.22,1.18,1013.6875,20.7465830102632,1,10,12,10,1515585603.0,8.901111111111112
351.53,12.89,1.0,1011.84375,21.0449852745762,1,10,12,10,1515586503.0,8.901111111111112
364.4,11.78,0.84,1008.0,21.1783398485123,1,10,12,10,1515587403.0,8.901111111111112
325.27,11.82,0.87,1008.21875,21.1456221,1,10,12,10,1515588303.0,8.901111111111112
273.18,11.78,0.88,1008.84375,20.9470869382203,1,10,13,10,1515589203.0,8.901111111111112
193.65,12.34,0.99,1010.625,20.5842600323374,1,10,13,10,1515590103.0,8.901111111111112
196.8,12.16,0.92,1009.71875,20.0598743864933,1,10,13,10,1515591003.0,8.901111111111112
182.03,11.09,0.75,1006.4375,19.3778271215244,1,10,13,10,1515591903.0,8.901111111111112
190.76,11.12,0.76,1006.1875,18.5429712051741,1,10,14,10,1515592803.0,8.901111111111112
217.76,11.32,0.78,1007.125,17.5610905893075,1,10,14,10,1515593703.0,8.901111111111112
162.35,10.75,0.65,1004.78125,16.4386478104758,1,10,14,10,1515594603.0,8.901111111111112
111.51,9.56,0.47,1000.8125,15.1827260552679,1,10,14,10,1515595503.0,8.901111111111112
71.54,9.62,0.5,1001.03125,13.8009106351316,1,10,15,10,1515596403.0,8.901111111111112
72.02,10.13,0.6,1002.53125,12.301100178788,1,10,15,10,1515597303.0,8.901111111111112
75.11,10.42,0.65,1003.8125,10.6917189675108,1,10,15,10,1515598203.0,8.901111111111112
55.5,10.81,0.71,1005.09375,8.98178074461133,1,10,15,10,1515599103.0,8.901111111111112
50.99,11.64,0.87,1008.1875,7.18154012447773,1,10,16,10,1515600003.0,8.901111111111112
27.11,11.42,0.82,1007.46875,5.30428744841876,1,10,16,10,1515600903.0,8.901111111111112
12.08,11.33,0.8,1007.0,3.37177935075532,1,10,16,10,1515601803.0,8.901111111111112
5.44,11.67,0.89,1008.78125,1.43318928177303,1,10,16,10,1515602703.0,8.901111111111112
3.95,8.35,0.28,995.875,0.353854172394616,1,11,8,11,1515658503.0,8.928611111111111
12.55,7.97,0.2,994.84375,2.25259651055162,1,11,8,11,1515659403.0,8.928611111111111
29.09,7.91,0.19,994.625,4.20509091179994,1,11,8,11,1515660303.0,8.928611111111111
48.01,7.93,0.21,994.84375,6.12538319349718,1,11,9,11,1515661203.0,8.928611111111111
70.09,8.52,0.32,996.875,7.979872441547,1,11,9,11,1515662103.0,8.928611111111111
84.59,8.97,0.4,998.59375,9.75156958168189,1,11,9,11,1515663003.0,8.928611111111111
116.99,8.89,0.38,997.96875,11.4287359631888,1,11,9,11,1515663903.0,8.928611111111111
208.67,9.92,0.6,1002.03125,13.0017564987,1,11,10,11,1515664803.0,8.928611111111111
226.67,10.71,0.67,1004.53125,14.4619485982821,1,11,10,11,1515665703.0,8.928611111111111
235.37,11.27,0.81,1006.53125,15.8010493986142,1,11,10,11,1515666603.0,8.928611111111111
249.15,12.53,1.04,1011.40625,17.0112091894699,1,11,10,11,1515667503.0,8.928611111111111
277.5,14.01,1.28,1016.40625,18.0850160415448,1,11,11,11,1515668403.0,8.928611111111111
294.78,14.1,1.32,1017.09375,19.0155892490464,1,11,11,11,1515669303.0,8.928611111111111
225.7,14.06,1.28,1016.78125,19.7966477426814,1,11,11,11,1515670203.0,8.928611111111111
323.66,14.07,1.31,1017.375,20.4227156191721,1,11,11,11,1515671103.0,8.928611111111111
336.42,13.29,1.11,1013.71875,20.8892237578869,1,11,12,11,1515672003.0,8.928611111111111
339.89,14.6,1.4,1019.0625,21.1927029158688,1,11,12,11,1515672903.0,8.928611111111111
328.96,16.06,1.67,1024.65625,21.3308275091988,1,11,12,11,1515673803.0,8.928611111111111
337.94,14.39,1.24,1017.59375,21.3025292679908,1,11,12,11,1515674703.0,8.928611111111111
155.66,13.07,1.04,1012.65625,21.1080376208279,1,11,13,11,1515675603.0,8.928611111111111
366.21,12.23,0.94,1010.21875,20.7439296892978,1,11,13,11,1515676513.0,8.928611111111111
318.18,13.19,1.07,1012.875,20.2276677550779,1,11,13,11,1515677403.0,8.928611111111111
170.17,13.1,1.08,1013.21875,19.5484008228981,1,11,13,11,1515678303.0,8.928611111111111
215.99,11.83,0.86,1008.625,18.7159112221552,1,11,14,11,1515679203.0,8.928611111111111
240.65,11.92,0.93,1009.1875,17.7359721637467,1,11,14,11,1515680103.0,8.928611111111111
111.73,11.81,0.86,1009.0,16.6150904165799,1,11,14,11,1515681003.0,8.928611111111111
103.37,11.34,0.79,1006.9375,15.3603364090768,1,11,14,11,1515681903.0,8.928611111111111
80.22,11.27,0.77,1006.90625,13.9793161844114,1,11,15,11,1515682803.0,8.928611111111111
63.52,11.04,0.75,1006.0,12.4799556319215,1,11,15,11,1515683703.0,8.928611111111111
55.5,11.24,0.79,1006.65625,10.8706689000344,1,11,15,11,1515684603.0,8.928611111111111
49.59,11.13,0.73,1006.1875,9.16044349826198,1,11,15,11,1515685503.0,8.928611111111111
34.89,10.06,0.57,1002.03125,7.35934784115247,1,11,16,11,1515686403.0,8.928611111111111
20.06,9.97,0.56,1002.09375,5.48036423450081,1,11,16,11,1515687303.0,8.928611111111111
14.61,10.1,0.59,1002.84375,3.54412504224263,1,11,16,11,1515688203.0,8.928611111111111
7.0,9.9,0.56,1001.75,1.59624278698552,1,11,16,11,1515689103.0,8.928611111111111
1.67,10.01,0.59,1002.5625,-0.258082932871095,1,11,17,11,1515690003.0,8.928611111111111
2.55,7.62,0.16,993.96875,0.412950851886165,1,12,8,12,1515744903.0,8.956944444444444
7.84,7.62,0.17,993.625,2.32172651761987,1,12,8,12,1515745803.0,8.956944444444444
11.2,7.54,0.15,993.125,4.28108722112169,1,12,8,12,1515746703.0,8.956944444444444
13.01,7.12,0.06,991.46875,6.20714321249189,1,12,9,12,1515747603.0,8.956944444444444
15.04,7.03,0.06,991.40625,8.06715325261884,1,12,9,12,1515748503.0,8.956944444444444
18.52,7.1,0.07,991.625,9.84434937473835,1,12,9,12,1515749403.0,8.956944444444444
37.86,6.93,0.05,990.9375,11.5270816534628,1,12,9,12,1515750303.0,8.956944444444444
61.41,6.92,0.04,991.4375,13.1058210730765,1,12,10,12,1515751203.0,8.956944444444444
33.55,7.19,0.1,992.1875,14.5717979677183,1,12,10,12,1515752103.0,8.956944444444444
25.38,6.99,0.04,991.125,15.9167151582185,1,12,10,12,1515753003.0,8.956944444444444
27.73,7.08,0.08,991.34375,17.1327581692575,1,12,10,12,1515753903.0,8.956944444444444
21.55,7.19,0.09,991.8125,18.2124481121076,1,12,11,12,1515754803.0,8.956944444444444
25.21,7.2,0.09,992.03125,19.1488196899071,1,12,11,12,1515755703.0,8.956944444444444
26.97,7.17,0.09,991.9375,19.9355763459213,1,12,11,12,1515756603.0,8.956944444444444
34.07,7.1,0.06,991.625,20.5671550861504,1,12,11,12,1515757503.0,8.956944444444444
31.71,7.3,0.11,992.40625,21.0389626184092,1,12,12,12,1515758403.0,8.956944444444444
24.38,7.95,0.23,994.4375,21.3474549966228,1,12,12,12,1515759303.0,8.956944444444444
24.52,7.4,0.1,992.625,21.49026710974,1,12,12,12,1515760203.0,8.956944444444444
19.58,6.94,0.04,991.03125,21.4662963343826,1,12,12,12,1515761103.0,8.956944444444444
17.27,6.97,0.05,991.125,21.2757274810379,1,12,13,12,1515762003.0,8.956944444444444
24.37,7.06,0.06,991.21875,20.9200433210537,1,12,13,12,1515762903.0,8.956944444444444
29.1,7.29,0.1,992.125,20.4019457551414,1,12,13,12,1515763803.0,8.956944444444444
31.87,7.0,0.03,991.03125,19.7253095050521,1,12,13,12,1515764703.0,8.956944444444444
40.0,7.04,0.06,991.125,18.8950155126426,1,12,14,12,1515765603.0,8.956944444444444
42.64,6.92,0.04,991.03125,17.9168468988708,1,12,14,12,1515766503.0,8.956944444444444
38.09,7.21,0.07,991.875,16.7973446786329,1,12,14,12,1515767403.0,8.956944444444444
28.36,6.92,0.05,991.1875,15.5435949529036,1,12,14,12,1515768303.0,8.956944444444444
22.05,6.97,0.03,990.875,14.1631671822502,1,12,15,12,1515769203.0,8.956944444444444
21.63,7.07,0.07,991.6875,12.6640898564264,1,12,15,12,1515770103.0,8.956944444444444
15.0,7.27,0.08,992.15625,11.0547516452645,1,12,15,12,1515771003.0,8.956944444444444
10.03,7.12,0.08,991.78125,9.34401669820611,1,12,15,12,1515771903.0,8.956944444444444
5.74,7.45,0.14,993.15625,7.54195387818387,1,12,16,12,1515772803.0,8.956944444444444
6.65,7.61,0.16,993.625,5.66113865881322,1,12,16,12,1515773703.0,8.956944444444444
5.31,6.92,0.02,991.15625,3.72121925342786,1,12,16,12,1515774603.0,8.956944444444444
1.87,7.21,0.09,992.09375,1.76433273744437,1,12,16,12,1515775503.0,8.956944444444444
0.06,7.72,0.2,994.09375,-0.106462267821951,1,12,17,12,1515776403.0,8.956944444444444
2.26,8.03,0.23,994.90625,0.478138888570935,1,13,8,13,1515831303.0,8.986666666666666
4.87,8.05,0.23,994.8125,2.39738833778146,1,13,8,13,1515832203.0,8.986666666666666
11.03,8.17,0.26,995.25,4.36382503317846,1,13,8,13,1515833103.0,8.986666666666666
20.1,8.4,0.29,996.0625,6.29572230891613,1,13,9,13,1515834003.0,8.986666666666666
36.11,8.5,0.31,996.53125,8.16132708424641,1,13,9,13,1515834903.0,8.986666666666666
54.47,8.25,0.27,995.71875,9.94406763136729,1,13,9,13,1515835803.0,8.986666666666666
72.87,8.43,0.3,996.3125,11.6324849443845,1,13,9,13,1515836703.0,8.986666666666666
86.16,9.1,0.42,998.6875,13.2169343571217,1,13,10,13,1515837603.0,8.986666666666666
99.89,9.26,0.46,999.53125,14.6887137726214,1,13,10,13,1515838503.0,8.986666666666666
114.26,9.88,0.55,1001.5625,16.0395208758081,1,13,10,13,1515839403.0,8.986666666666666
126.96,9.68,0.53,1001.0,17.2614698089187,1,13,10,13,1515840303.0,8.986666666666666
155.08,9.69,0.52,1000.625,18.3470236980187,1,13,11,13,1515841203.0,8.986666666666666
211.63,10.45,0.66,1003.40625,19.2892000066266,1,13,11,13,1515842103.0,8.986666666666666
425.23,12.0,0.94,1009.375,20.0816092985036,1,13,11,13,1515843003.0,8.986666666666666
249.07,12.92,1.03,1012.0625,20.7186699619542,1,13,11,13,1515843903.0,8.986666666666666
438.39,12.15,0.93,1010.0625,21.1957246075552,1,13,12,13,1515844803.0,8.986666666666666
474.85,12.21,0.81,1009.1875,21.5091660760869,1,13,12,13,1515845703.0,8.986666666666666
285.37,10.6,0.61,1003.8125,21.6565926269889,1,13,12,13,1515846603.0,8.986666666666666
173.62,9.19,0.37,998.4375,21.6368494616921,1,13,12,13,1515847503.0,8.986666666666666
154.25,8.75,0.32,997.625,21.450096457875,1,13,13,13,1515848403.0,8.986666666666666
152.75,9.76,0.52,1001.25,21.0977862924522,1,13,13,13,1515849303.0,8.986666666666666
158.7,10.46,0.63,1003.5,20.5826272877841,1,13,13,13,1515850203.0,8.986666666666666
151.88,10.62,0.69,1004.625,19.9084628410068,1,13,13,13,1515851103.0,8.986666666666666
154.96,9.95,0.52,1001.71875,19.080218620826,1,13,14,13,1515852003.0,8.986666666666666
141.63,9.84,0.52,1001.125,18.091992421059,1,13,14,13,1515852913.0,8.986666666666666
144.1,9.96,0.53,1001.21875,16.9853302893188,1,13,14,13,1515853803.0,8.986666666666666
133.39,10.0,0.58,1001.6875,15.7323980125781,1,13,14,13,1515854703.0,8.986666666666666
112.75,9.51,0.45,999.9375,14.3524198200832,1,13,15,13,1515855603.0,8.986666666666666
81.34,8.85,0.35,997.875,12.8534348824711,1,13,15,13,1515856503.0,8.986666666666666
75.84,8.56,0.29,996.4375,11.2438204113367,1,13,15,13,1515857403.0,8.986666666666666
65.2,8.93,0.39,998.4375,9.53244824823318,1,13,15,13,1515858303.0,8.986666666666666
47.27,9.63,0.5,1000.46875,7.72926857003251,1,13,16,13,1515859203.0,8.986666666666666
38.83,9.11,0.43,999.28125,5.84650453084313,1,13,16,13,1515860103.0,8.986666666666666
21.85,9.34,0.48,999.5,3.9028437501176,1,13,16,13,1515861003.0,8.986666666666666
10.63,9.22,0.45,999.0,1.93742748821649,1,13,16,13,1515861903.0,8.986666666666666
4.27,8.67,0.35,997.0625,0.0488079692646336,1,13,17,13,1515862803.0,8.986666666666666
1.51,4.64,0.0,983.03125,0.549401069521343,1,14,8,14,1515917703.0,9.0175
3.77,4.75,0.0,982.78125,2.4796118434744,1,14,8,14,1515918603.0,9.0175
5.98,4.87,0.0,983.40625,4.45323066630251,1,14,8,14,1515919503.0,9.0175
12.68,4.71,0.0,982.90625,6.39113537593388,1,14,9,14,1515920403.0,9.0175
17.95,4.67,0.0,982.75,8.26236780456295,1,14,9,14,1515921303.0,9.0175
27.61,4.53,0.0,982.25,10.0507306806749,1,14,9,14,1515922203.0,9.0175
32.16,4.83,0.0,983.28125,11.7448212690822,1,14,9,14,1515923103.0,9.0175
43.33,5.47,0.0,985.5625,13.3350491010697,1,14,10,14,1515924003.0,9.0175
62.68,4.71,0.0,982.59375,14.8126818443961,1,14,10,14,1515924903.0,9.0175
60.68,5.24,0.0,984.75,16.1837836539147,1,14,10,14,1515925813.0,9.0175
89.33,5.49,0.0,985.375,17.3972587847412,1,14,10,14,1515926703.0,9.0175
106.5,5.28,0.0,984.875,18.488686725344,1,14,11,14,1515927603.0,9.0175
98.39,5.32,0.0,984.875,19.436655329495,1,14,11,14,1515928503.0,9.0175
91.27,4.8,0.0,983.125,20.2347052784046,1,14,11,14,1515929403.0,9.0175
102.76,4.82,0.0,983.15625,20.8772201792007,1,14,11,14,1515930303.0,9.0175
98.12,5.28,0.0,984.6875,21.3594586806084,1,14,12,14,1515931203.0,9.0175
110.6,5.0,0.0,983.84375,21.677787534533,1,14,12,14,1515932103.0,9.0175
110.88,5.49,0.0,985.46875,21.8297353731061,1,14,12,14,1515933003.0,9.0175
105.93,5.59,0.0,985.71875,21.8141186779936,1,14,12,14,1515933903.0,9.0175
106.62,5.82,0.0,986.71875,21.631064282523,1,14,13,14,1515934803.0,9.0175
94.39,5.91,0.0,987.0,21.2820063274938,1,14,13,14,1515935703.0,9.0175
90.72,6.63,0.0,989.78125,20.769630480426,1,14,13,14,1515936603.0,9.0175
93.47,6.64,0.0,989.625,20.0977997816842,1,14,13,14,1515937503.0,9.0175
72.72,6.75,0.0,990.34375,19.2714161258531,1,14,14,14,1515938403.0,9.0175
66.1,6.65,0.0,989.375,18.2962698795192,1,14,14,14,1515939303.0,9.0175
63.42,6.6,0.0,989.96875,17.1789664180552,1,14,14,14,1515940203.0,9.0175
54.63,6.28,0.0,988.6875,15.9266530412478,1,14,14,14,1515941103.0,9.0175
49.76,6.0,0.0,987.90625,14.5469206108231,1,14,15,14,1515942003.0,9.0175
45.72,5.89,0.0,987.03125,13.0478386682017,1,14,15,14,1515942903.0,9.0175
38.22,5.95,0.0,987.09375,11.4377915965647,1,14,15,14,1515943803.0,9.0175
28.11,6.21,0.0,988.125,9.72560508280082,1,14,15,14,1515944703.0,9.0175
22.03,5.71,0.0,986.53125,7.92112414887372,1,14,16,14,1515945603.0,9.0175
18.22,5.75,0.0,986.8125,6.03633445033061,1,14,16,14,1515946503.0,9.0175
11.3,5.97,0.0,987.4375,4.08901348934491,1,14,16,14,1515947403.0,9.0175
5.09,5.92,0.0,987.125,2.11537937308713,1,14,16,14,1515948303.0,9.0175
2.21,5.93,0.0,987.25,0.208429783143209,1,14,17,14,1515949203.0,9.0175
3.68,2.59,0.0,974.65625,0.626833804902676,1,15,8,15,1516004103.0,9.049444444444445
6.19,2.42,0.0,974.59375,2.5684242813565,1,15,8,15,1516005003.0,9.049444444444445
8.88,2.37,0.0,974.1875,4.54940629512224,1,15,8,15,1516005903.0,9.049444444444445
11.06,2.59,0.0,975.15625,6.49331717467136,1,15,9,15,1516006803.0,9.049444444444445
14.18,3.21,0.0,977.40625,8.37026420731758,1,15,9,15,1516007703.0,9.049444444444445
31.12,2.54,0.0,974.75,10.1643314870725,1,15,9,15,1516008603.0,9.049444444444445
42.64,3.25,0.0,977.5625,11.8641307658475,1,15,9,15,1516009503.0,9.049444444444445
66.3,3.32,0.0,977.4375,13.4601586195967,1,15,10,15,1516010403.0,9.049444444444445
72.89,3.29,0.0,977.34375,14.9436891439817,1,15,10,15,1516011303.0,9.049444444444445
83.58,2.97,0.0,976.25,16.3063058636052,1,15,10,15,1516012203.0,9.049444444444445
126.73,3.09,0.0,976.6875,17.5400736663185,1,15,10,15,1516013103.0,9.049444444444445
162.07,3.8,0.0,979.4375,18.6373977855972,1,15,11,15,1516014003.0,9.049444444444445
217.15,4.39,0.0,981.59375,19.5911188329235,1,15,11,15,1516014903.0,9.049444444444445
216.91,5.63,0.0,985.9375,20.3948057295428,1,15,11,15,1516015803.0,9.049444444444445
246.81,7.01,0.04,990.9375,21.0427274791234,1,15,11,15,1516016703.0,9.049444444444445
232.3,8.02,0.24,994.4375,21.5301010608961,1,15,12,15,1516017603.0,9.049444444444445
385.29,8.07,0.22,994.21875,21.853236008702,1,15,12,15,1516018503.0,9.049444444444445
228.54,7.07,0.0,990.53125,22.0096196744859,1,15,12,15,1516019403.0,9.049444444444445
228.76,6.46,0.0,988.90625,21.9980289843458,1,15,12,15,1516020303.0,9.049444444444445
222.93,8.06,0.22,994.53125,21.818549917243,1,15,13,15,1516021203.0,9.049444444444445
213.08,8.78,0.36,997.03125,21.4726072765573,1,15,13,15,1516022103.0,9.049444444444445
217.19,8.81,0.35,997.34375,20.9628682835445,1,15,13,15,1516023003.0,9.049444444444445
256.05,8.81,0.37,997.53125,20.2931838872783,1,15,13,15,1516023903.0,9.049444444444445
166.24,9.19,0.42,998.84375,19.468497566887,1,15,14,15,1516024803.0,9.049444444444445
147.87,8.7,0.3,996.9375,18.4946224687891,1,15,14,15,1516025703.0,9.049444444444445
132.97,7.08,0.0,990.75,17.3781671012079,1,15,14,15,1516026603.0,9.049444444444445
112.17,5.78,0.0,986.4375,16.1262547279212,1,15,14,15,1516027503.0,9.049444444444445
94.31,5.85,0.0,986.875,14.746622465384,1,15,15,15,1516028403.0,9.049444444444445
92.65,5.28,0.0,984.75,13.2472755432231,1,15,15,15,1516029303.0,9.049444444444445
106.03,5.14,0.0,984.5,11.6365753882811,1,15,15,15,1516030203.0,9.049444444444445
81.96,5.53,0.0,985.875,9.92343442631207,1,15,15,15,1516031103.0,9.049444444444445
59.84,5.5,0.0,985.875,8.11748241888724,1,15,16,15,1516032003.0,9.049444444444445
46.54,5.24,0.0,984.5625,6.23050437986193,1,15,16,15,1516032903.0,9.049444444444445
26.67,5.55,0.0,985.875,4.27949274669007,1,15,16,15,1516033803.0,9.049444444444445
20.42,5.6,0.0,985.90625,2.29802852915918,1,15,16,15,1516034703.0,9.049444444444445
4.68,5.65,0.0,986.25,0.372781983371995,1,15,17,15,1516035603.0,9.049444444444445
1.93,12.0,0.99,1009.4375,0.710550112901644,1,16,8,16,1516090503.0,9.082222222222223
2.73,12.23,1.01,1010.125,2.66380375000027,1,16,8,16,1516091403.0,9.082222222222223
3.76,12.6,1.09,1011.84375,4.65225931758075,1,16,8,16,1516092303.0,9.082222222222223
12.87,12.57,1.07,1011.46875,6.60231142635943,1,16,9,16,1516093203.0,9.082222222222223
9.18,12.69,1.09,1011.59375,8.48501262377859,1,16,9,16,1516094103.0,9.082222222222223
16.13,10.82,0.71,1004.71875,10.2847763068556,1,16,9,16,1516095003.0,9.082222222222223
16.63,9.93,0.61,1001.84375,11.9903563992284,1,16,9,16,1516095903.0,9.082222222222223
19.24,10.2,0.69,1002.84375,13.5922080001215,1,16,10,16,1516096803.0,9.082222222222223
32.71,9.63,0.56,1000.65625,15.081627017296,1,16,10,16,1516097703.0,9.082222222222223
60.58,9.55,0.56,1000.625,16.4501983273901,1,16,10,16,1516098603.0,9.082222222222223
53.38,9.82,0.61,1001.625,17.6899012268309,1,16,10,16,1516099503.0,9.082222222222223
88.04,9.75,0.58,1001.25,18.7930809330557,1,16,11,16,1516100403.0,9.082222222222223
63.99,10.26,0.66,1003.03125,19.7525629496679,1,16,11,16,1516101303.0,9.082222222222223
127.57,10.56,0.71,1003.78125,20.561845753051,1,16,11,16,1516102203.0,9.082222222222223
103.82,10.85,0.77,1005.3125,21.2151158771974,1,16,11,16,1516103103.0,9.082222222222223
91.86,12.16,1.03,1010.0,21.707573707455,1,16,12,16,1516104003.0,9.082222222222223
144.7,11.17,0.79,1006.40625,22.0354454795109,1,16,12,16,1516104903.0,9.082222222222223
149.93,13.14,1.22,1013.71875,22.1961744283819,1,16,12,16,1516105803.0,9.082222222222223
134.38,14.67,1.47,1019.59375,22.1884980319934,1,16,12,16,1516106703.0,9.082222222222223
145.69,14.9,1.5,1020.125,22.0124742716183,1,16,13,16,1516107603.0,9.082222222222223
52.97,11.64,0.72,1006.8125,21.6695028266553,1,16,13,16,1516108503.0,9.082222222222223
30.58,10.63,0.76,1004.28125,21.1622502645891,1,16,13,16,1516109403.0,9.082222222222223
97.84,10.97,0.81,1005.71875,20.4945701542683,1,16,13,16,1516110303.0,9.082222222222223
